Date,Store,Region,Product,Category,Units Sold,Revenue,Cost
2023-03-28,Store B,North,Butter,Dairy,20,54.6,35.4
2023-03-28,Store B,North,Apples,Produce,15,51.75,34.05
2023-03-28,Store B,North,Bananas,Produce,22,188.54000000000002,104.06
2023-03-28,Store B,South,Chicken,Meat,21,147.84,80.85000000000001
2023-03-28,Store B,North,Beef,Meat,20,61.6,48.0
2023-03-28,Store C,North,Milk,Dairy,23,189.98,130.87
2023-03-28,Store C,South,Bread,Bakery,20,30.4,23.4
2023-03-28,Store C,South,Eggs,Dairy,22,63.8,40.260000000000005
2023-03-28,Store C,North,Butter,Dairy,31,287.98999999999995,204.91
2023-03-28,Store C,South,Apples,Produce,22,76.34,58.739999999999995
2023-03-28,Store C,East,Bananas,Produce,18,78.84,58.86
2023-03-28,Store C,South,Chicken,Meat,22,158.62,91.30000000000001
2023-03-28,Store C,East,Beef,Meat,23,114.77000000000001,75.44
2023-03-29,Store A,South,Milk,Dairy,13,60.71,44.46
2023-03-29,Store A,North,Bread,Bakery,24,108.72,62.64
2023-03-29,Store A,South,Eggs,Dairy,23,208.38000000000002,147.89
2023-03-29,Store A,South,Butter,Dairy,20,192.2,103.6
2023-03-29,Store A,North,Apples,Produce,20,187.2,141.4
2023-03-29,Store A,South,Bananas,Produce,33,66.33,52.14
2023-03-29,Store A,South,Chicken,Meat,21,147.63,94.91999999999999
2023-03-29,Store A,South,Beef,Meat,19,112.86000000000001,75.05
2023-03-29,Store B,South,Milk,Dairy,25,226.5,177.0
2023-03-29,Store B,North,Bread,Bakery,23,202.17,107.41
2023-03-29,Store B,East,Eggs,Dairy,17,127.83999999999999,69.02
2023-03-29,Store B,North,Butter,Dairy,21,113.61,60.690000000000005
2023-03-29,Store B,South,Apples,Produce,19,60.23,33.82
2023-03-29,Store B,East,Bananas,Produce,25,192.0,153.5
2023-03-29,Store B,East,Chicken,Meat,17,69.36,44.03
2023-03-29,Store B,East,Beef,Meat,18,86.22,58.67999999999999
2023-03-29,Store C,South,Milk,Dairy,23,90.16,67.16
2023-03-29,Store C,North,Bread,Bakery,16,117.92,88.8
2023-03-29,Store C,East,Eggs,Dairy,17,44.54,35.02
2023-03-29,Store C,South,Butter,Dairy,20,164.20000000000002,114.39999999999999
2023-03-29,Store C,North,Apples,Produce,17,119.0,92.65
2023-03-29,Store C,East,Bananas,Produce,16,112.64,63.2
2023-03-29,Store C,South,Chicken,Meat,16,96.8,50.08
2023-03-29,Store C,East,Beef,Meat,22,214.5,150.92000000000002
2023-03-30,Store A,East,Milk,Dairy,16,81.12,54.56
2023-03-30,Store A,North,Bread,Bakery,16,64.32,43.52
2023-03-30,Store A,South,Eggs,Dairy,15,25.049999999999997,17.25
2023-03-30,Store A,East,Butter,Dairy,18,166.5,130.68
2023-03-30,Store A,East,Apples,Produce,15,51.0,26.7
2023-03-30,Store A,South,Bananas,Produce,29,83.52,51.910000000000004
2023-03-30,Store A,East,Chicken,Meat,25,148.75,96.0
2023-03-30,Store A,South,Beef,Meat,28,83.44,64.68
2023-03-30,Store B,East,Milk,Dairy,22,106.04,83.16
2023-03-30,Store B,South,Bread,Bakery,26,194.74,112.05999999999999
2023-03-30,Store B,East,Eggs,Dairy,21,95.13000000000001,56.07
2023-03-30,Store B,North,Butter,Dairy,22,147.84,111.54
2023-03-30,Store B,East,Apples,Produce,26,243.88000000000002,173.16
2023-03-30,Store B,East,Bananas,Produce,26,241.8,160.42
2023-03-30,Store B,East,Chicken,Meat,17,162.52,112.54
2023-03-30,Store B,East,Beef,Meat,13,116.48000000000002,72.02
2023-03-30,Store C,North,Milk,Dairy,19,141.93,72.77
2023-03-30,Store C,North,Bread,Bakery,20,126.19999999999999,68.8
2023-03-30,Store C,East,Eggs,Dairy,13,73.58,40.949999999999996
2023-03-30,Store C,South,Butter,Dairy,19,157.51,123.5
2023-03-30,Store C,South,Apples,Produce,22,45.98,36.3
2023-03-30,Store C,North,Bananas,Produce,23,173.88,89.01
2023-03-30,Store C,North,Chicken,Meat,24,192.48,139.44
2023-03-30,Store C,North,Beef,Meat,26,170.56,108.16
2023-03-31,Store A,North,Milk,Dairy,29,220.39999999999998,160.07999999999998
2023-03-31,Store A,South,Bread,Bakery,17,32.47,22.61
2023-03-31,Store A,North,Eggs,Dairy,10,58.3,38.5
2023-03-31,Store A,South,Butter,Dairy,27,51.029999999999994,30.240000000000002
2023-03-31,Store A,East,Apples,Produce,19,49.78,37.05
2023-03-31,Store A,North,Bananas,Produce,18,121.5,86.94
2023-03-31,Store A,North,Chicken,Meat,27,143.91,99.9
2023-03-31,Store A,East,Beef,Meat,23,126.5,71.3
2023-03-31,Store B,East,Milk,Dairy,17,144.84,104.21
2023-03-31,Store B,North,Bread,Bakery,10,97.4,58.0
2023-03-31,Store B,East,Eggs,Dairy,24,95.52,66.48
2023-03-31,Store B,North,Butter,Dairy,16,83.04,55.68
2023-03-31,Store B,North,Apples,Produce,25,236.24999999999997,185.5
2023-03-31,Store B,South,Bananas,Produce,16,110.24,55.68
2023-03-31,Store B,North,Chicken,Meat,22,201.74,131.56
2023-03-31,Store B,South,Beef,Meat,24,102.0,71.76
2023-03-31,Store C,South,Milk,Dairy,18,66.24000000000001,46.26
2023-03-31,Store C,South,Bread,Bakery,24,59.760000000000005,33.599999999999994
2023-03-31,Store C,North,Eggs,Dairy,20,176.6,133.6
2023-03-31,Store C,East,Butter,Dairy,15,77.85000000000001,44.550000000000004
2023-03-31,Store C,East,Apples,Produce,15,28.5,22.5
2023-03-31,Store C,South,Bananas,Produce,18,143.64000000000001,86.04
2023-03-31,Store C,South,Chicken,Meat,21,43.05,29.61
2023-03-31,Store C,South,Beef,Meat,25,238.0,168.5
